id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7480211,1/2/2010 8:47,1398,200,$0.52 ,Swipe Transaction,61579,Parsippany,NJ,7054,5411,
7480212,1/2/2010 8:47,1428,5116,$7.85 ,Swipe Transaction,44578,Vienna,MO,65582,5812,
7480213,1/2/2010 8:48,278,2518,$20.56 ,Swipe Transaction,75781,Houston,TX,77058,5411,
7480214,1/2/2010 8:48,460,4534,$7.93 ,Swipe Transaction,20519,Larchmont,NY,10538,5942,
7480216,1/2/2010 8:48,1006,4723,$20.29 ,Swipe Transaction,43293,Hobart,IN,46342,5499,
7480218,1/2/2010 8:50,984,121,$459.00 ,Swipe Transaction,77316,Wildwood,FL,34785,7011,
7480219,1/2/2010 8:50,1104,5766,$14.30 ,Swipe Transaction,20561,Pompano Beach,FL,33060,5912,
7480220,1/2/2010 8:50,1528,4315,$12.36 ,Swipe Transaction,17678,Minden,LA,71055,5411,
7480221,1/2/2010 8:50,1742,4559,$9.70 ,Swipe Transaction,26945,Noblesville,IN,46060,5411,
7480222,1/2/2010 8:50,1881,2554,$1.89 ,Swipe Transaction,86438,Dearborn,MI,48124,5499,
7480223,1/2/2010 8:51,63,5489,($87.00),Swipe Transaction,26810,Newark,NJ,7103,5541,
7480224,1/2/2010 8:51,77,5906,$15.08 ,Swipe Transaction,10792,Dauphin,PA,17018,5411,
7480225,1/2/2010 8:51,914,2148,($97.00),Swipe Transaction,59935,Wichita,KS,67212,5499,
7480227,1/2/2010 8:51,1381,3738,$554.95 ,Online Transaction,43422,ONLINE,,,6300,
7480228,1/2/2010 8:51,1928,4493,$32.15 ,Swipe Transaction,78757,Ridgefield,WA,98642,5912,
7480229,1/2/2010 8:51,1966,4087,$12.60 ,Swipe Transaction,20561,Paragould,AR,72450,5912,
7480231,1/2/2010 8:52,1274,2905,$150.80 ,Swipe Transaction,60569,Lincoln,RI,2865,5300,
7480232,1/2/2010 8:52,1659,185,$31.45 ,Swipe Transaction,63683,Wauconda,IL,60084,4121,
7480233,1/2/2010 8:53,1107,2872,$63.15 ,Swipe Transaction,81833,Conklin,NY,13748,5912,
7480234,1/2/2010 8:53,1348,4982,$1.26 ,Swipe Transaction,59935,Brooklyn,NY,11215,5499,
7480236,1/2/2010 8:55,602,4165,$2.81 ,Swipe Transaction,61195,Reidsville,NC,27320,5541,
7480237,1/2/2010 8:55,764,3727,$109.65 ,Swipe Transaction,31707,Atlanta,GA,30399,4111,
7480238,1/2/2010 8:55,1196,4542,$11.87 ,Swipe Transaction,50783,Kingman,AZ,86401,5411,
7480240,1/2/2010 8:55,1540,5562,$36.46 ,Swipe Transaction,75781,Fairfield,OH,45014,5411,
7480241,1/2/2010 8:55,1805,2546,$2.90 ,Swipe Transaction,57665,Charlevoix,MI,49720,5812,
7480242,1/2/2010 8:56,432,4301,$39.44 ,Swipe Transaction,22204,Newton,NC,28658,5541,
7480243,1/2/2010 8:56,884,2237,$70.36 ,Swipe Transaction,78534,Grand Rapids,MI,49534,5411,
7480244,1/2/2010 8:57,142,5140,$110.55 ,Swipe Transaction,47960,Eastford,CT,6242,5651,
7480245,1/2/2010 8:58,432,4301,$69.00 ,Swipe Transaction,22204,Newton,NC,28658,5541,
7480246,1/2/2010 8:58,1168,3239,$306.88 ,Swipe Transaction,54850,Berkeley Heights,NJ,7922,4814,
7480247,1/2/2010 8:58,1992,3797,$7.17 ,Swipe Transaction,75781,Doniphan,MO,63935,5411,
7480248,1/2/2010 8:59,351,4512,$35.65 ,Online Transaction,39021,ONLINE,,,4784,
7480249,1/2/2010 8:59,773,2570,$12.44 ,Swipe Transaction,24504,Montgomery,AL,36116,4214,
7480250,1/2/2010 8:59,779,4558,$105.67 ,Swipe Transaction,50783,Richardson,TX,75080,5411,
7480251,1/2/2010 8:59,1330,2189,$16.68 ,Online Transaction,15143,ONLINE,,,4784,
7480252,1/2/2010 9:00,1956,2451,$9.46 ,Swipe Transaction,69956,Anaheim,CA,92804,5310,
7480253,1/2/2010 9:00,1976,1171,$34.92 ,Swipe Transaction,65392,Hampstead,MD,21074,5411,
7480254,1/2/2010 9:00,1988,2161,$240.40 ,Online Transaction,73186,ONLINE,,,4814,
7480255,1/2/2010 9:01,1797,1127,$34.77 ,Swipe Transaction,59935,Kailua,HI,96734,5499,
7480256,1/2/2010 9:02,556,2,$39.42 ,Swipe Transaction,34490,Newton Falls,OH,44444,5719,
7480257,1/2/2010 9:02,1009,154,$6.92 ,Online Transaction,47399,ONLINE,,,5815,
7480258,1/2/2010 9:03,1026,983,$16.60 ,Swipe Transaction,60569,Kingsburg,CA,93631,5300,
7480259,1/2/2010 9:03,1671,5785,$8.84 ,Swipe Transaction,61195,Tampa,FL,33613,5541,
7480260,1/2/2010 9:03,1797,1127,$95.00 ,Swipe Transaction,59935,Kailua,HI,96734,5499,
7480261,1/2/2010 9:04,773,2570,$13.47 ,Swipe Transaction,83480,Rainsville,AL,35986,9402,
7480263,1/2/2010 9:04,1324,4959,$86.79 ,Swipe Transaction,19964,Sarasota,FL,34233,5311,
7480264,1/2/2010 9:04,1533,4625,$19.08 ,Online Transaction,39021,ONLINE,,,4784,
7480265,1/2/2010 9:04,1992,1132,$33.13 ,Swipe Transaction,24823,Portageville,MO,63873,7538,
7480266,1/2/2010 9:05,156,4604,$4.57 ,Swipe Transaction,46284,Fontana,CA,92335,5411,
7480267,1/2/2010 9:05,1379,2604,$5.80 ,Swipe Transaction,75781,Clinton Township,MI,48036,5411,
7480268,1/2/2010 9:05,1723,4099,$7.96 ,Swipe Transaction,51898,Hillsboro,IL,62049,5912,
7480269,1/2/2010 9:06,474,2493,$18.20 ,Swipe Transaction,94123,Woodmere,NY,11598,5310,
7480271,1/2/2010 9:06,1559,2920,$22.71 ,Online Transaction,39021,ONLINE,,,4784,
7480272,1/2/2010 9:07,719,5518,$30.20 ,Online Transaction,96246,ONLINE,,,4784,
7480273,1/2/2010 9:08,248,1030,$48.15 ,Swipe Transaction,60569,Tampa,FL,33611,5300,
7480274,1/2/2010 9:08,1564,4240,$16.48 ,Swipe Transaction,83480,Amarillo,TX,79110,9402,
7480275,1/2/2010 9:08,1723,4099,$8.63 ,Swipe Transaction,50783,White Hall,IL,62092,5411,
7480277,1/2/2010 9:09,1666,993,$19.39 ,Online Transaction,39021,ONLINE,,,4784,
7480278,1/2/2010 9:10,39,2039,$36.30 ,Online Transaction,39021,ONLINE,,,4784,
7480279,1/2/2010 9:10,702,4199,$160.00 ,Swipe Transaction,27092,Wantagh,NY,11793,4829,Insufficient Balance
7480280,1/2/2010 9:10,1797,1127,($95.00),Swipe Transaction,59935,Kailua,HI,96734,5499,
7480281,1/2/2010 9:11,639,129,$1.35 ,Swipe Transaction,14528,Sandusky,OH,44870,5499,
7480283,1/2/2010 9:11,1664,5147,$27.04 ,Swipe Transaction,32606,Ann Arbor,MI,48103,7832,
7480284,1/2/2010 9:11,1674,2873,$27.78 ,Swipe Transaction,60569,Jonesboro,AR,72401,5300,
7480285,1/2/2010 9:11,1703,2969,$26.30 ,Swipe Transaction,75781,Fruita,CO,81521,5411,
7480286,1/2/2010 9:11,1858,2146,$13.17 ,Swipe Transaction,50783,Pacoima,CA,91331,5411,
7480287,1/2/2010 9:12,142,5140,$100.18 ,Swipe Transaction,48919,Woodstock,CT,6281,5311,
7480288,1/2/2010 9:12,1495,4941,$17.29 ,Swipe Transaction,85268,Indianapolis,IN,46256,5411,
7480289,1/2/2010 9:12,1983,3399,$43.05 ,Online Transaction,9932,ONLINE,,,5311,
7480290,1/2/2010 9:14,332,253,$19.44 ,Online Transaction,39021,ONLINE,,,4784,
7480291,1/2/2010 9:14,1993,4176,$143.51 ,Swipe Transaction,61195,Sunnyvale,CA,94087,5541,
7480292,1/2/2010 9:15,1463,5499,$1.18 ,Swipe Transaction,14528,Kerhonkson,NY,12446,5499,
7480293,1/2/2010 9:15,1576,5855,$7.52 ,Swipe Transaction,1710,Waterford,MI,48329,5812,
7480294,1/2/2010 9:16,802,5432,$62.21 ,Swipe Transaction,18215,Elk Grove,CA,95758,5719,
7480296,1/2/2010 9:16,877,3877,$45.78 ,Swipe Transaction,99370,Mesa,AZ,85203,5311,
7480297,1/2/2010 9:16,905,53,$7.04 ,Swipe Transaction,59935,San Mateo,CA,94404,5499,
7480298,1/2/2010 9:17,128,5048,$14.40 ,Swipe Transaction,62410,Houston,TX,77061,7210,
7480299,1/2/2010 9:17,744,4594,$22.45 ,Swipe Transaction,48919,Fort Lauderdale,FL,33301,5311,
7480300,1/2/2010 9:17,946,97,$10.14 ,Swipe Transaction,74648,Latrobe,PA,15650,5912,
7480301,1/2/2010 9:17,1229,5547,$12.94 ,Swipe Transaction,61195,Pinehurst,NC,28374,5541,
7480302,1/2/2010 9:17,1449,241,$3.52 ,Swipe Transaction,61195,Warner Robins,GA,31093,5541,
7480304,1/2/2010 9:18,319,248,$76.10 ,Swipe Transaction,33435,Fresno,CA,93727,8049,
7480305,1/2/2010 9:18,506,4513,$82.88 ,Swipe Transaction,60569,Lockport,NY,14094,5300,
7480307,1/2/2010 9:18,1234,22,$21.00 ,Online Transaction,18563,ONLINE,,,4121,
7480308,1/2/2010 9:19,199,1031,$0.23 ,Swipe Transaction,14528,Allen,TX,75002,5499,
7480309,1/2/2010 9:19,506,2060,$59.32 ,Online Transaction,34256,ONLINE,,,7393,
7480311,1/2/2010 9:19,648,3888,$0.65 ,Swipe Transaction,14528,Clovis,NM,88101,5499,
7480312,1/2/2010 9:20,758,5115,$60.00 ,Swipe Transaction,27092,Chula Vista,CA,91910,4829,
7480313,1/2/2010 9:20,1127,4605,$17.89 ,Swipe Transaction,10054,Naples,FL,34104,5300,
7480314,1/2/2010 9:20,1528,2491,$80.00 ,Swipe Transaction,27092,Shreveport,LA,71108,4829,
7480315,1/2/2010 9:21,771,4986,$3.43 ,Swipe Transaction,46474,Medford,OR,97504,7538,
7480316,1/2/2010 9:22,135,2808,$47.24 ,Online Transaction,39021,ONLINE,,,4784,
7480317,1/2/2010 9:22,851,4243,$35.20 ,Swipe Transaction,60569,Louisville,KY,40210,5300,
7480318,1/2/2010 9:22,1102,5010,$18.35 ,Swipe Transaction,24504,Council Hill,OK,74428,4214,
7480319,1/2/2010 9:22,1654,2915,$4.88 ,Swipe Transaction,50783,New Milford,CT,6776,5411,
7480320,1/2/2010 9:23,1259,3289,$14.52 ,Swipe Transaction,59397,Stamford,CT,6902,5812,
7480321,1/2/2010 9:23,1659,185,$38.79 ,Swipe Transaction,63683,Wauconda,IL,60084,4121,
7480322,1/2/2010 9:24,148,3423,$17.45 ,Swipe Transaction,83271,Henniker,NH,3242,4214,
7480323,1/2/2010 9:24,421,2177,$88.22 ,Swipe Transaction,80449,Cedar Rapids,IA,52405,5651,
7480324,1/2/2010 9:24,605,5061,$50.01 ,Online Transaction,27310,ONLINE,,,7349,
7480326,1/2/2010 9:24,658,199,$28.43 ,Online Transaction,39021,ONLINE,,,4784,
7480327,1/2/2010 9:24,733,3707,$120.00 ,Swipe Transaction,27092,San Angelo,TX,76903,4829,
7480328,1/2/2010 9:24,1296,3708,$6.02 ,Swipe Transaction,75781,Longwood,FL,32750,5411,
7480329,1/2/2010 9:24,1993,4176,$80.00 ,Swipe Transaction,61195,Sunnyvale,CA,94087,5541,
7480330,1/2/2010 9:25,114,3398,$2.84 ,Swipe Transaction,41137,North Hollywood,CA,91606,5411,
7480331,1/2/2010 9:25,1525,4726,$1.61 ,Swipe Transaction,2177,Harvey,LA,70058,5411,
7480332,1/2/2010 9:25,1534,4250,$28.04 ,Online Transaction,18563,ONLINE,,,4121,
7480333,1/2/2010 9:26,285,2156,$27.92 ,Swipe Transaction,24823,Watsonville,CA,95076,7538,
7480334,1/2/2010 9:26,335,5131,$2.42 ,Swipe Transaction,75781,Palm Beach Gardens,FL,33410,5411,
7480335,1/2/2010 9:26,702,4199,$100.00 ,Swipe Transaction,27092,Wantagh,NY,11793,4829,
7480336,1/2/2010 9:26,1755,4228,$35.82 ,Online Transaction,39021,ONLINE,,,4784,
7480337,1/2/2010 9:26,1759,4232,$3.25 ,Swipe Transaction,17812,Oceanside,CA,92057,5411,
7480339,1/2/2010 9:27,1070,4138,$35.20 ,Swipe Transaction,99256,Marion,IA,52302,5411,
7480340,1/2/2010 9:27,1595,2429,$2.38 ,Swipe Transaction,14528,Bronx,NY,10463,5499,
7480342,1/2/2010 9:28,165,5146,$100.00 ,Swipe Transaction,27092,Oakland,CA,94619,4829,
7480343,1/2/2010 9:28,801,3261,$1.45 ,Swipe Transaction,40278,Lamesa,TX,79331,5411,
7480344,1/2/2010 9:28,1993,4176,($80.00),Swipe Transaction,61195,Sunnyvale,CA,94087,5541,
7480345,1/2/2010 9:29,1190,5358,$4.83 ,Swipe Transaction,69972,Summerville,SC,29485,5814,
7480346,1/2/2010 9:29,1799,5909,$48.64 ,Swipe Transaction,20561,Lynnwood,WA,98087,5912,
7480347,1/2/2010 9:30,1202,2885,$8.96 ,Swipe Transaction,14538,Chicago,IL,60657,5300,
7480348,1/2/2010 9:30,1989,2984,($61.00),Swipe Transaction,43293,Upper Marlboro,MD,20774,5499,
7480350,1/2/2010 9:31,280,5856,$54.52 ,Swipe Transaction,81833,Richmond,CA,94805,5912,
7480351,1/2/2010 9:31,970,1012,$96.00 ,Swipe Transaction,43293,Port Orange,FL,32128,5499,
7480352,1/2/2010 9:31,1130,2446,$1.49 ,Swipe Transaction,75559,Federal Way,WA,98003,5812,
7480353,1/2/2010 9:31,1164,5757,$83.56 ,Swipe Transaction,24977,San Francisco,CA,94117,5310,
7480355,1/2/2010 9:31,1808,4702,$19.71 ,Online Transaction,41122,ONLINE,,,4784,
7480356,1/2/2010 9:31,1863,2213,$51.62 ,Swipe Transaction,19496,Battle Creek,MI,49015,5300,
7480357,1/2/2010 9:32,161,5588,$15.27 ,Online Transaction,41122,ONLINE,,,4784,
7480358,1/2/2010 9:32,1150,1225,"$1,411.14 ",Swipe Transaction,57386,Fort Worth,TX,76111,3132,
7480360,1/2/2010 9:33,1234,22,$20.84 ,Online Transaction,18563,ONLINE,,,4121,
7480361,1/2/2010 9:34,1095,4691,$4.20 ,Swipe Transaction,59935,Ridgewood,NY,11385,5499,
7480362,1/2/2010 9:34,1412,3436,$6.04 ,Swipe Transaction,20519,Glasgow,KY,42141,5942,
7480363,1/2/2010 9:34,1535,187,$76.00 ,Swipe Transaction,43293,Lucasville,OH,45648,5499,
7480364,1/2/2010 9:34,1725,3296,$1.29 ,Swipe Transaction,14528,Henrico,VA,23228,5499,
7480365,1/2/2010 9:34,1880,2014,$37.30 ,Swipe Transaction,48919,Milwaukee,WI,53212,5311,
7480366,1/2/2010 9:35,205,2861,$14.47 ,Swipe Transaction,83480,Great Falls,MT,59404,9402,
7480367,1/2/2010 9:35,380,5838,$16.87 ,Swipe Transaction,75781,Des Moines,IA,50317,5411,
7480368,1/2/2010 9:35,699,3875,$3.62 ,Swipe Transaction,75938,Riverside,IA,52327,5411,
7480369,1/2/2010 9:35,1723,4099,$14.08 ,Swipe Transaction,64475,Hillsboro,IL,62049,5411,
7480371,1/2/2010 9:35,1962,3798,$0.47 ,Swipe Transaction,50783,Lyons,IL,60534,5411,
7480372,1/2/2010 9:35,1989,2984,$49.52 ,Swipe Transaction,43293,Upper Marlboro,MD,20774,5499,
7480373,1/2/2010 9:36,42,2824,$5.46 ,Swipe Transaction,42043,Valdosta,GA,31601,5411,
7480374,1/2/2010 9:36,241,3921,$36.94 ,Swipe Transaction,82019,Rockingham,NC,28379,5211,
7480375,1/2/2010 9:36,566,2543,$10.06 ,Swipe Transaction,69972,Mc Bee,SC,29101,5814,
7480376,1/2/2010 9:36,705,5359,$64.23 ,Online Transaction,15143,ONLINE,,,4784,
7480377,1/2/2010 9:36,1087,1029,$6.85 ,Swipe Transaction,75936,Stanford,KY,40484,5814,
7480378,1/2/2010 9:36,1448,126,$104.42 ,Swipe Transaction,89829,Inman,SC,29349,8099,
7480379,1/2/2010 9:37,1168,3239,($66.00),Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7480380,1/2/2010 9:37,1755,998,$33.01 ,Online Transaction,39021,ONLINE,,,4784,
7480381,1/2/2010 9:38,375,5537,$0.97 ,Swipe Transaction,86438,Statesville,NC,28625,5499,
7480383,1/2/2010 9:38,970,1012,($96.00),Swipe Transaction,43293,Port Orange,FL,32128,5499,
7480386,1/2/2010 9:39,13,4270,$12.37 ,Swipe Transaction,60569,Louisville,KY,40210,5300,
7480387,1/2/2010 9:39,106,1037,$34.28 ,Swipe Transaction,86823,Indianapolis,IN,46203,5411,
7480388,1/2/2010 9:39,142,1046,$13.99 ,Swipe Transaction,97287,Eastford,CT,6242,5411,
7480389,1/2/2010 9:39,285,2927,$43.14 ,Swipe Transaction,18215,Merced,CA,95340,5719,
7480390,1/2/2010 9:39,509,3446,$6.52 ,Swipe Transaction,10173,Huntington,WV,25705,5411,
7480391,1/2/2010 9:39,1718,2029,$44.60 ,Online Transaction,15143,ONLINE,,,4784,
7480393,1/2/2010 9:40,737,148,$65.73 ,Swipe Transaction,46474,Medford,OR,97504,7538,
7480394,1/2/2010 9:41,47,4952,$2.34 ,Swipe Transaction,43293,Huntington,WV,25705,5499,
7480395,1/2/2010 9:41,59,1001,$35.80 ,Swipe Transaction,20561,Chaparral,NM,88081,5912,
7480397,1/2/2010 9:43,180,2888,$11.67 ,Swipe Transaction,2358,Glendale,AZ,85301,7210,
7480398,1/2/2010 9:43,394,4717,$28.10 ,Online Transaction,18563,ONLINE,,,4121,
7480399,1/2/2010 9:43,793,4234,$79.15 ,Swipe Transaction,31883,Atlantic City,NJ,8401,7995,
7480400,1/2/2010 9:43,1130,2446,$61.27 ,Swipe Transaction,66010,Federal Way,WA,98003,7538,
7480401,1/2/2010 9:43,1331,5027,$11.40 ,Swipe Transaction,20561,Olympia,WA,98516,5912,
7480402,1/2/2010 9:43,1955,4184,$37.16 ,Swipe Transaction,94123,Dillsboro,NC,28725,5310,
7480403,1/2/2010 9:44,142,5140,$93.23 ,Swipe Transaction,12382,Hampton,CT,6247,5655,
7480405,1/2/2010 9:44,1026,2891,$140.00 ,Swipe Transaction,27092,Dinuba,CA,93618,4829,
7480406,1/2/2010 9:44,1645,1047,$4.10 ,Swipe Transaction,68671,Rocky River,OH,44116,5541,
7480407,1/2/2010 9:45,44,5862,$14.35 ,Online Transaction,39261,ONLINE,,,5815,
7480408,1/2/2010 9:45,247,2137,$138.33 ,Swipe Transaction,26238,Lake Charles,LA,70605,5300,
7480409,1/2/2010 9:45,702,3863,$13.83 ,Swipe Transaction,24504,Lake Grove,NY,11755,4214,
7480410,1/2/2010 9:46,28,2568,$58.57 ,Swipe Transaction,61195,Woodbridge,VA,22191,5541,
7480411,1/2/2010 9:46,55,3667,$2.04 ,Swipe Transaction,14528,Richmond,CA,94804,5499,
7480412,1/2/2010 9:46,509,4588,$5.54 ,Swipe Transaction,60569,Charmco,WV,25958,5300,
7480413,1/2/2010 9:46,1398,4930,$136.80 ,Swipe Transaction,61195,Parsippany,NJ,7054,5541,
7480414,1/2/2010 9:46,1485,5029,$28.97 ,Swipe Transaction,24504,Maud,TX,75567,4214,
7480415,1/2/2010 9:47,1168,3239,$70.12 ,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7480416,1/2/2010 9:48,514,2155,$10.27 ,Swipe Transaction,35123,Melbourne,FL,32901,5921,
7480417,1/2/2010 9:48,592,5946,$104.79 ,Swipe Transaction,54850,Chapin,SC,29036,4814,
7480418,1/2/2010 9:48,831,4156,$150.29 ,Swipe Transaction,46284,Central City,IA,52214,5411,
7480419,1/2/2010 9:48,1492,5452,$123.11 ,Online Transaction,73186,ONLINE,,,4814,
7480421,1/2/2010 9:49,511,4707,$9.36 ,Swipe Transaction,29838,Tucson,AZ,85711,5411,
7480424,1/2/2010 9:50,421,2177,$1.06 ,Swipe Transaction,14528,Cedar Rapids,IA,52405,5499,
7480425,1/2/2010 9:50,877,3877,$83.50 ,Swipe Transaction,25805,Mesa,AZ,85201,5411,
7480426,1/2/2010 9:50,996,1107,$46.39 ,Swipe Transaction,24823,Hollywood,FL,33024,7538,
7480429,1/2/2010 9:51,59,1145,$41.97 ,Swipe Transaction,32514,Silver City,NM,88062,5300,
7480431,1/2/2010 9:51,1535,187,($76.00),Swipe Transaction,43293,Lucasville,OH,45648,5499,
7480432,1/2/2010 9:51,1575,2112,$31.66 ,Online Transaction,18563,ONLINE,,,4121,
7480433,1/2/2010 9:51,1996,4744,$142.50 ,Online Transaction,4802,ONLINE,,,4899,
7480434,1/2/2010 9:52,128,5048,$12.06 ,Swipe Transaction,22204,Houston,TX,77062,5541,
7480435,1/2/2010 9:52,141,2952,$4.78 ,Swipe Transaction,50783,Victoria,TX,77901,5411,
7480436,1/2/2010 9:52,716,4715,$3.97 ,Swipe Transaction,75781,Cathedral City,CA,92234,5411,
7480437,1/2/2010 9:52,831,4156,$64.35 ,Swipe Transaction,40475,Arlington Heights,IL,60005,7802,
7480438,1/2/2010 9:52,970,1012,$41.86 ,Swipe Transaction,43293,Port Orange,FL,32128,5499,
7480439,1/2/2010 9:52,1830,4083,$16.79 ,Online Transaction,88459,ONLINE,,,5311,
7480440,1/2/2010 9:52,1983,3399,$60.00 ,Swipe Transaction,27092,San Juan Capistrano,CA,92675,4829,
7480441,1/2/2010 9:53,1066,1126,$6.23 ,Swipe Transaction,75936,Furlong,PA,18925,5814,
7480442,1/2/2010 9:53,1459,3383,$2.52 ,Swipe Transaction,47756,Albuquerque,NM,87121,5411,
7480443,1/2/2010 9:53,1989,2984,$61.00 ,Swipe Transaction,43293,Upper Marlboro,MD,20774,5499,
7480444,1/2/2010 9:54,343,1091,$2.84 ,Swipe Transaction,25717,Manteca,CA,95337,5812,
7480447,1/2/2010 9:54,1508,1108,$0.76 ,Swipe Transaction,25887,Bloomington,IN,47403,5814,
7480448,1/2/2010 9:54,1985,2834,$2.60 ,Swipe Transaction,61195,Alpharetta,GA,30022,5541,
7480450,1/2/2010 9:55,28,2568,($97.00),Swipe Transaction,61195,Woodbridge,VA,22191,5541,
7480449,1/2/2010 9:55,28,2568,$97.00 ,Swipe Transaction,61195,Woodbridge,VA,22191,5541,
7480451,1/2/2010 9:55,826,69,$24.74 ,Swipe Transaction,26909,Alpharetta,GA,30022,5211,
7480452,1/2/2010 9:56,52,4976,$54.26 ,Swipe Transaction,93035,Pawling,NY,12564,7538,
7480453,1/2/2010 9:56,346,2440,$30.76 ,Swipe Transaction,20519,Arvin,CA,93203,5942,
7480454,1/2/2010 9:56,1591,2847,$14.81 ,Online Transaction,88998,ONLINE,,,4784,
7480455,1/2/2010 9:57,1168,3239,$66.00 ,Swipe Transaction,61195,Berkeley Heights,NJ,7922,5541,
7480457,1/2/2010 9:57,1535,187,$21.93 ,Swipe Transaction,43293,Lucasville,OH,45648,5499,
7480458,1/2/2010 9:58,1164,5757,$3.93 ,Swipe Transaction,75936,San Francisco,CA,94117,5814,
7480459,1/2/2010 9:58,1352,2403,$18.76 ,Swipe Transaction,20519,Brimley,MI,49715,5942,
7480460,1/2/2010 9:58,1422,3212,$97.88 ,Swipe Transaction,1162,Angier,NC,27501,5661,
7480461,1/2/2010 9:59,64,5429,$5.42 ,Swipe Transaction,86718,Ocoee,FL,34761,5411,
7480463,1/2/2010 9:59,234,2052,$11.62 ,Online Transaction,9932,ONLINE,,,5311,
7480464,1/2/2010 9:59,987,5090,$13.27 ,Swipe Transaction,83229,Gaithersburg,MD,20879,5411,
7480465,1/2/2010 9:59,1858,2146,$29.87 ,Swipe Transaction,10054,Pacoima,CA,91331,5300,
7480468,1/2/2010 10:00,1459,3383,($100.00),Swipe Transaction,50867,Albuquerque,NM,87121,5541,
7480470,1/2/2010 10:01,1782,2172,$83.00 ,Swipe Transaction,59935,Westminster,CA,92683,5499,
7480471,1/2/2010 10:01,1983,3399,$51.34 ,Swipe Transaction,67858,Laguna Beach,CA,92651,5211,
7480472,1/2/2010 10:02,506,2486,$8.19 ,Swipe Transaction,60600,Lake View,NY,14085,5499,
7480473,1/2/2010 10:02,704,2945,$58.16 ,Swipe Transaction,19964,Mount Vernon,NY,10550,5311,
7480474,1/2/2010 10:02,859,233,$49.60 ,Online Transaction,39021,ONLINE,,,4784,
7480475,1/2/2010 10:02,1168,3239,$97.00 ,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
7480476,1/2/2010 10:02,1248,5787,$11.85 ,Swipe Transaction,50783,Middleton,WI,53562,5411,
7480477,1/2/2010 10:02,1671,5785,$20.70 ,Swipe Transaction,32858,Tampa,FL,33629,5311,
7480478,1/2/2010 10:02,1731,4616,$50.08 ,Swipe Transaction,36586,Fontana,CA,92336,7538,
7480479,1/2/2010 10:02,1774,4516,$98.42 ,Swipe Transaction,96787,Minneapolis,MN,55421,7995,
7480480,1/2/2010 10:02,1834,1119,$126.08 ,Swipe Transaction,42779,Lubbock,TX,79413,5411,
7480481,1/2/2010 10:02,1958,3215,$9.25 ,Swipe Transaction,48963,Fayetteville,NC,28306,5921,
7480482,1/2/2010 10:03,275,3911,$23.73 ,Swipe Transaction,56076,Seabrook,TX,77586,5921,
7480483,1/2/2010 10:03,364,4623,$146.42 ,Swipe Transaction,20830,Alcoa,TN,37701,6300,
7480484,1/2/2010 10:03,528,3834,$23.08 ,Swipe Transaction,11468,Sioux City,IA,51106,5970,
7480487,1/2/2010 10:03,1958,3215,$11.83 ,Swipe Transaction,86410,Fayetteville,NC,28311,5211,
7480488,1/2/2010 10:04,119,5928,$63.86 ,Swipe Transaction,53990,Las Vegas,NV,89145,5211,
7480489,1/2/2010 10:04,203,5375,$79.71 ,Swipe Transaction,59935,Ridgeland,SC,29936,5499,
7480490,1/2/2010 10:04,570,5897,$42.94 ,Swipe Transaction,41184,Gainesville,GA,30504,5310,
7480491,1/2/2010 10:04,1083,5173,$34.23 ,Swipe Transaction,71667,Ashland,KY,41102,7538,
7480492,1/2/2010 10:05,274,4564,$40.70 ,Swipe Transaction,20519,Chantilly,VA,20151,5942,
7480495,1/2/2010 10:06,229,5942,$136.88 ,Swipe Transaction,60569,Cedar Rapids,IA,52402,5300,
7480496,1/2/2010 10:06,256,147,$7.99 ,Online Transaction,16798,ONLINE,,,4121,
7480497,1/2/2010 10:06,706,4284,$2.67 ,Swipe Transaction,75781,San Rafael,CA,94903,5411,
7480498,1/2/2010 10:06,912,4197,$226.03 ,Swipe Transaction,48379,Miami,FL,33186,4900,
7480499,1/2/2010 10:06,1709,3319,$22.11 ,Online Transaction,9932,ONLINE,,,5311,
7480500,1/2/2010 10:06,1791,4587,$14.16 ,Swipe Transaction,99340,Indianapolis,IN,46235,4121,
7480501,1/2/2010 10:08,60,4544,$100.96 ,Swipe Transaction,2177,Sodus,NY,14551,5411,
7480502,1/2/2010 10:08,1069,5167,$3.97 ,Swipe Transaction,50783,Mount Holly,NC,28120,5411,
7480503,1/2/2010 10:08,1595,2429,$23.83 ,Swipe Transaction,66428,Bronx,NY,10463,4121,
7480504,1/2/2010 10:08,1944,1059,$8.04 ,Swipe Transaction,30123,North Royalton,OH,44133,5411,
7480506,1/2/2010 10:09,1459,3383,$100.00 ,Swipe Transaction,50867,Albuquerque,NM,87121,5541,
7480507,1/2/2010 10:09,1782,2172,$50.85 ,Swipe Transaction,59935,Westminster,CA,92683,5499,
7480508,1/2/2010 10:09,1853,1034,$7.23 ,Swipe Transaction,20519,Butler,MO,64730,5942,
7480510,1/2/2010 10:10,705,5359,$71.96 ,Swipe Transaction,86410,Walnut Creek,CA,94598,5211,
7480511,1/2/2010 10:10,747,2549,$4.88 ,Swipe Transaction,94790,New Marshfield,OH,45766,5921,
